% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
11.851	1	2	1186	2	2	28	9422	0	0
11.853	1	1	1186	4	1	28	9422	0	0
11.854	1	2	1186	5	2	28	9422	0	0
11.855	1	1	1186	6	1	28	9422	0	0
11.856	1	2	1186	7	2	28	9422	0	0
11.857	1	1	1186	8	1	28	9422	0	0
11.858	1	2	1186	9	2	28	9422	0	0
11.859	1	1	1186	10	1	28	9422	0	0
11.86	1	2	1187	1	2	28	9422	0	0
11.862	1	1	1187	3	1	28	9422	0	0
11.863	1	2	1187	4	2	28	9422	0	0
11.864	1	1	1187	5	1	28	9422	0	0
11.865	1	2	1187	6	2	28	9422	0	0
11.866	1	1	1187	7	1	28	9422	0	0
11.867	1	2	1187	8	2	28	9422	0	0
11.868	1	1	1187	9	1	28	9422	0	0
11.869	1	2	1187	10	2	28	9422	0	0
11.87	1	1	1188	1	1	28	9422	0	0
11.871	1	2	1188	2	2	28	9422	0	0
11.873	1	1	1188	4	1	28	9422	0	0
11.874	1	2	1188	5	2	28	9422	0	0
11.875	1	1	1188	6	1	28	9422	0	0
11.876	1	2	1188	7	2	28	9422	0	0
11.877	1	1	1188	8	1	28	9422	0	0
11.878	1	2	1188	9	2	28	9422	0	0
11.879	1	1	1188	10	1	28	9422	0	0
11.88	1	2	1189	1	2	28	9422	0	0
11.882	1	1	1189	3	1	28	9422	0	0
11.883	1	2	1189	4	2	28	9422	0	0
11.884	1	1	1189	5	1	28	9422	0	0
11.885	1	2	1189	6	2	28	9422	0	0
11.886	1	1	1189	7	1	28	9422	0	0
11.887	1	2	1189	8	2	28	9422	0	0
11.888	1	1	1189	9	1	28	9422	0	0
11.889	1	2	1189	10	2	28	9422	0	0
11.891	1	1	1190	2	1	28	9422	0	0
11.892	1	2	1190	3	2	28	9422	0	0
11.893	1	1	1190	4	1	28	9422	0	0
11.894	1	2	1190	5	2	28	9422	0	0
11.895	1	1	1190	6	1	28	9422	0	0
11.896	1	2	1190	7	2	28	9422	0	0
11.897	1	1	1190	8	1	28	9422	0	0
11.898	1	2	1190	9	2	28	9422	0	0
11.9	1	1	1191	1	1	28	9422	0	0
11.901	1	2	1191	2	2	28	9422	0	0
11.902	1	1	1191	3	1	28	9422	0	0
11.903	1	2	1191	4	2	28	9422	0	0
11.904	1	1	1191	5	1	28	9422	0	0
11.905	1	2	1191	6	2	28	9422	0	0
11.906	1	1	1191	7	1	28	9422	0	0
11.907	1	2	1191	8	2	28	9422	0	0
11.909	1	1	1191	10	1	28	9422	0	0
11.91	1	2	1192	1	2	28	9422	0	0
11.911	1	1	1192	2	1	28	9422	0	0
11.912	1	2	1192	3	2	28	9422	0	0
11.913	1	1	1192	4	1	28	9422	0	0
11.914	1	2	1192	5	2	28	9422	0	0
11.915	1	1	1192	6	1	28	9422	0	0
11.916	1	2	1192	7	2	28	9422	0	0
11.918	1	1	1192	9	1	28	9422	0	0
11.919	1	2	1192	10	2	28	9422	0	0
11.92	1	1	1193	1	1	28	9422	0	0
11.921	1	2	1193	2	2	28	9422	0	0
11.922	1	1	1193	3	1	28	9422	0	0
11.923	1	2	1193	4	2	28	9422	0	0
11.924	1	1	1193	5	1	28	9422	0	0
11.925	1	2	1193	6	2	28	9422	0	0
11.926	1	1	1193	7	1	28	9422	0	0
11.927	1	2	1193	8	2	28	9422	0	0
11.929	1	1	1193	10	1	28	9422	0	0
11.93	1	2	1194	1	2	28	9422	0	0
11.931	1	1	1194	2	1	28	9422	0	0
11.932	1	2	1194	3	2	28	9422	0	0
11.933	1	1	1194	4	1	28	9422	0	0
11.934	1	2	1194	5	2	28	9422	0	0
11.935	1	1	1194	6	1	28	9422	0	0
11.936	1	2	1194	7	2	28	9422	0	0
11.938	1	1	1194	9	1	28	9422	0	0
11.939	1	2	1194	10	2	28	9422	0	0
11.94	1	1	1195	1	1	28	9422	0	0
11.941	1	2	1195	2	2	28	9422	0	0
11.942	1	1	1195	3	1	28	9422	0	0
11.943	1	2	1195	4	2	28	9422	0	0
11.944	1	1	1195	5	1	28	9422	0	0
11.945	1	2	1195	6	2	28	9422	0	0
11.947	1	1	1195	8	1	28	9422	0	0
11.948	1	2	1195	9	2	28	9422	0	0
11.949	1	1	1195	10	1	28	9422	0	0
11.95	1	2	1196	1	2	28	9422	0	0
11.951	1	1	1196	2	1	28	9422	0	0
11.952	1	2	1196	3	2	28	9422	0	0
11.953	1	1	1196	4	1	28	9422	0	0
11.954	1	2	1196	5	2	28	9422	0	0
11.956	1	1	1196	7	1	28	9422	0	0
11.957	1	2	1196	8	2	28	9422	0	0
11.958	1	1	1196	9	1	28	9422	0	0
11.959	1	2	1196	10	2	28	9422	0	0
11.96	1	1	1197	1	1	28	9422	0	0
11.961	1	2	1197	2	2	28	9422	0	0
11.962	1	1	1197	3	1	28	9422	0	0
11.963	1	2	1197	4	2	28	9422	0	0
11.965	1	1	1197	6	1	28	9422	0	0
11.966	1	2	1197	7	2	28	9422	0	0
11.967	1	1	1197	8	1	28	9422	0	0
11.968	1	2	1197	9	2	28	9422	0	0
11.969	1	1	1197	10	1	28	9422	0	0
11.97	1	2	1198	1	2	28	9422	0	0
11.971	1	1	1198	2	1	28	9422	0	0
11.972	1	2	1198	3	2	28	9422	0	0
11.974	1	1	1198	5	1	28	9422	0	0
11.975	1	2	1198	6	2	28	9422	0	0
11.976	1	1	1198	7	1	28	9422	0	0
11.977	1	2	1198	8	2	28	9422	0	0
11.978	1	1	1198	9	1	28	9422	0	0
11.979	1	2	1198	10	2	28	9422	0	0
11.98	1	1	1199	1	1	28	9422	0	0
11.981	1	2	1199	2	2	28	9422	0	0
11.982	1	1	1199	3	1	28	9422	0	0
11.983	1	2	1199	4	2	28	9422	0	0
11.985	1	1	1199	6	1	28	9422	0	0
11.986	1	2	1199	7	2	28	9422	0	0
11.987	1	1	1199	8	1	28	9422	0	0
11.988	1	2	1199	9	2	28	9422	0	0
11.989	1	1	1199	10	1	28	9422	0	0
11.99	1	2	1200	1	2	28	9422	0	0
11.991	1	1	1200	2	1	28	9422	0	0
11.992	1	2	1200	3	2	28	9422	0	0
11.994	1	1	1200	5	1	28	9422	0	0
11.995	1	2	1200	6	2	28	9422	0	0
11.996	1	1	1200	7	1	28	9422	0	0
11.997	1	2	1200	8	2	28	9422	0	0
11.998	1	1	1200	9	1	28	9422	0	0
11.999	1	2	1200	10	2	28	9422	0	0
12	1	1	1201	1	1	28	9422	0	0
12.001	1	2	1201	2	2	28	9422	0	0
12.003	1	1	1201	4	1	28	9422	0	0
12.004	1	2	1201	5	2	28	9422	0	0
12.005	1	1	1201	6	1	28	9422	0	0
12.006	1	2	1201	7	2	28	9422	0	0
12.007	1	1	1201	8	1	28	9422	0	0
12.008	1	2	1201	9	2	28	9422	0	0
12.009	1	1	1201	10	1	28	9422	0	0
12.01	1	2	1202	1	2	28	9422	0	0
12.012	1	1	1202	3	1	28	9422	0	0
12.013	1	2	1202	4	2	28	9422	0	0
12.014	1	1	1202	5	1	28	9422	0	0
12.015	1	2	1202	6	2	28	9422	0	0
12.016	1	1	1202	7	1	28	9422	0	0
12.017	1	2	1202	8	2	28	9422	0	0
12.018	1	1	1202	9	1	28	9422	0	0
12.019	1	2	1202	10	2	28	9422	0	0
12.021	1	1	1203	2	1	28	9422	0	0
12.022	1	2	1203	3	2	28	9422	0	0
12.023	1	1	1203	4	1	28	9422	0	0
12.024	1	2	1203	5	2	28	9422	0	0
12.025	1	1	1203	6	1	28	9422	0	0
12.026	1	2	1203	7	2	28	9422	0	0
12.027	1	1	1203	8	1	28	9422	0	0
12.028	1	2	1203	9	2	28	9422	0	0
12.03	1	1	1204	1	1	28	9422	0	0
12.031	1	2	1204	2	2	28	9422	0	0
12.032	1	1	1204	3	1	28	9422	0	0
12.033	1	2	1204	4	2	28	9422	0	0
12.034	1	1	1204	5	1	28	9422	0	0
12.035	1	2	1204	6	2	28	9422	0	0
12.036	1	1	1204	7	1	28	9422	0	0
12.037	1	2	1204	8	2	28	9422	0	0
12.038	1	1	1204	9	1	28	9422	0	0
12.039	1	2	1204	10	2	28	9422	0	0
12.041	1	1	1205	2	1	28	9422	0	0
12.042	1	2	1205	3	2	28	9422	0	0
12.043	1	1	1205	4	1	28	9422	0	0
12.044	1	2	1205	5	2	28	9422	0	0
12.045	1	1	1205	6	1	28	9422	0	0
12.046	1	2	1205	7	2	28	9422	0	0
12.047	1	1	1205	8	1	28	9422	0	0
12.048	1	2	1205	9	2	28	9422	0	0
12.05	1	1	1206	1	1	28	9422	0	0
12.051	1	2	1206	2	2	28	9422	0	0
12.052	1	1	1206	3	1	28	9422	0	0
12.053	1	2	1206	4	2	28	9422	0	0
12.054	1	1	1206	5	1	28	9422	0	0
12.055	1	2	1206	6	2	28	9422	0	0
12.056	1	1	1206	7	1	28	9422	0	0
12.057	1	2	1206	8	2	28	9422	0	0
12.059	1	1	1206	10	1	28	9422	0	0
12.06	1	2	1207	1	2	28	9422	0	0
12.061	1	1	1207	2	1	28	9422	0	0
12.062	1	2	1207	3	2	28	9422	0	0
12.063	1	1	1207	4	1	28	9422	0	0
12.064	1	2	1207	5	2	28	9422	0	0
12.065	1	1	1207	6	1	28	9422	0	0
12.066	1	2	1207	7	2	28	9422	0	0
12.068	1	1	1207	9	1	28	9422	0	0
12.069	1	2	1207	10	2	28	9422	0	0
12.07	1	1	1208	1	1	28	9422	0	0
12.071	1	2	1208	2	2	28	9422	0	0
12.072	1	1	1208	3	1	28	9422	0	0
12.073	1	2	1208	4	2	28	9422	0	0
12.074	1	1	1208	5	1	28	9422	0	0
12.075	1	2	1208	6	2	28	9422	0	0
12.077	1	1	1208	8	1	28	9422	0	0
12.078	1	2	1208	9	2	28	9422	0	0
12.079	1	1	1208	10	1	28	9422	0	0
12.08	1	2	1209	1	2	28	9422	0	0
12.081	1	1	1209	2	1	28	9422	0	0
12.082	1	2	1209	3	2	28	9422	0	0
12.083	1	1	1209	4	1	28	9422	0	0
12.084	1	2	1209	5	2	28	9422	0	0
12.086	1	1	1209	7	1	28	9422	0	0
12.087	1	2	1209	8	2	28	9422	0	0
12.088	1	1	1209	9	1	28	9422	0	0
12.089	1	2	1209	10	2	28	9422	0	0
12.09	1	1	1210	1	1	28	9422	0	0
12.091	1	2	1210	2	2	28	9422	0	0
12.092	1	1	1210	3	1	28	9422	0	0
12.093	1	2	1210	4	2	28	9422	0	0
12.094	1	1	1210	5	1	28	9422	0	0
12.095	1	2	1210	6	2	28	9422	0	0
12.097	1	1	1210	8	1	28	9422	0	0
12.098	1	2	1210	9	2	28	9422	0	0
12.099	1	1	1210	10	1	28	9422	0	0
12.1	1	2	1211	1	2	28	9422	0	0
12.101	1	1	1211	2	1	28	9422	0	0
12.102	1	2	1211	3	2	28	9422	0	0
12.103	1	1	1211	4	1	28	9422	0	0
12.104	1	2	1211	5	2	28	9422	0	0
12.106	1	1	1211	7	1	28	9422	0	0
12.107	1	2	1211	8	2	28	9422	0	0
12.108	1	1	1211	9	1	28	9422	0	0
12.109	1	2	1211	10	2	28	9422	0	0
12.11	1	1	1212	1	1	28	9422	0	0
12.111	1	2	1212	2	2	28	9422	0	0
12.112	1	1	1212	3	1	28	9422	0	0
12.113	1	2	1212	4	2	28	9422	0	0
12.115	1	1	1212	6	1	28	9422	0	0
12.116	1	2	1212	7	2	28	9422	0	0
12.117	1	1	1212	8	1	28	9422	0	0
12.118	1	2	1212	9	2	28	9422	0	0
12.119	1	1	1212	10	1	28	9422	0	0
12.12	1	2	1213	1	2	28	9422	0	0
12.121	1	1	1213	2	1	28	9422	0	0
12.122	1	2	1213	3	2	28	9422	0	0
12.124	1	1	1213	5	1	28	9422	0	0
12.125	1	2	1213	6	2	28	9422	0	0
12.126	1	1	1213	7	1	28	9422	0	0
12.127	1	2	1213	8	2	28	9422	0	0
12.128	1	1	1213	9	1	28	9422	0	0
12.129	1	2	1213	10	2	28	9422	0	0
12.13	1	1	1214	1	1	28	9422	0	0
12.131	1	2	1214	2	2	28	9422	0	0
12.133	1	1	1214	4	1	28	9422	0	0
12.134	1	2	1214	5	2	28	9422	0	0
12.135	1	1	1214	6	1	28	9422	0	0
12.136	1	2	1214	7	2	28	9422	0	0
12.137	1	1	1214	8	1	28	9422	0	0
12.138	1	2	1214	9	2	28	9422	0	0
12.139	1	1	1214	10	1	28	9422	0	0
12.14	1	2	1215	1	2	28	9422	0	0
12.142	1	1	1215	3	1	28	9422	0	0
12.143	1	2	1215	4	2	28	9422	0	0
12.144	1	1	1215	5	1	28	9422	0	0
12.145	1	2	1215	6	2	28	9422	0	0
12.146	1	1	1215	7	1	28	9422	0	0
12.147	1	2	1215	8	2	28	9422	0	0
12.148	1	1	1215	9	1	28	9422	0	0
12.149	1	2	1215	10	2	28	9422	0	0
12.15	1	1	1216	1	1	28	9422	0	0
12.151	1	2	1216	2	2	28	9422	0	0
12.153	1	1	1216	4	1	28	9422	0	0
12.154	1	2	1216	5	2	28	9422	0	0
12.155	1	1	1216	6	1	28	9422	0	0
12.156	1	2	1216	7	2	28	9422	0	0
12.157	1	1	1216	8	1	28	9422	0	0
12.158	1	2	1216	9	2	28	9422	0	0
12.159	1	1	1216	10	1	28	9422	0	0
12.16	1	2	1217	1	2	28	9422	0	0
12.162	1	1	1217	3	1	28	9422	0	0
12.163	1	2	1217	4	2	28	9422	0	0
12.164	1	1	1217	5	1	28	9422	0	0
12.165	1	2	1217	6	2	28	9422	0	0
12.166	1	1	1217	7	1	28	9422	0	0
12.167	1	2	1217	8	2	28	9422	0	0
12.168	1	1	1217	9	1	28	9422	0	0
12.169	1	2	1217	10	2	28	9422	0	0
12.171	1	1	1218	2	1	28	9422	0	0
12.172	1	2	1218	3	2	28	9422	0	0
12.173	1	1	1218	4	1	28	9422	0	0
12.174	1	2	1218	5	2	28	9422	0	0
12.175	1	1	1218	6	1	28	9422	0	0
12.176	1	2	1218	7	2	28	9422	0	0
12.177	1	1	1218	8	1	28	9422	0	0
12.178	1	2	1218	9	2	28	9422	0	0
12.18	1	1	1219	1	1	28	9422	0	0
12.181	1	2	1219	2	2	28	9422	0	0
12.182	1	1	1219	3	1	28	9422	0	0
12.183	1	2	1219	4	2	28	9422	0	0
12.184	1	1	1219	5	1	28	9422	0	0
12.185	1	2	1219	6	2	28	9422	0	0
12.186	1	1	1219	7	1	28	9422	0	0
12.187	1	2	1219	8	2	28	9422	0	0
12.189	1	1	1219	10	1	28	9422	0	0
12.19	1	2	1220	1	2	28	9422	0	0
12.191	1	1	1220	2	1	28	9422	0	0
12.192	1	2	1220	3	2	28	9422	0	0
12.193	1	1	1220	4	1	28	9422	0	0
12.194	1	2	1220	5	2	28	9422	0	0
12.195	1	1	1220	6	1	28	9422	0	0
12.196	1	2	1220	7	2	28	9422	0	0
12.198	1	1	1220	9	1	28	9422	0	0
12.199	1	2	1220	10	2	28	9422	0	0
12.2	1	1	1221	1	1	28	9422	0	0
12.201	1	2	1221	2	2	28	9422	0	0
12.202	1	1	1221	3	1	28	9422	0	0
12.203	1	2	1221	4	2	28	9422	0	0
12.204	1	1	1221	5	1	28	9422	0	0
12.205	1	2	1221	6	2	28	9422	0	0
12.206	1	1	1221	7	1	28	9422	0	0
12.207	1	2	1221	8	2	28	9422	0	0
12.209	1	1	1221	10	1	28	9422	0	0
12.21	1	2	1222	1	2	28	9422	0	0
12.211	1	1	1222	2	1	28	9422	0	0
12.212	1	2	1222	3	2	28	9422	0	0
12.213	1	1	1222	4	1	28	9422	0	0
12.214	1	2	1222	5	2	28	9422	0	0
12.215	1	1	1222	6	1	28	9422	0	0
12.216	1	2	1222	7	2	28	9422	0	0
12.218	1	1	1222	9	1	28	9422	0	0
12.219	1	2	1222	10	2	28	9422	0	0
12.22	1	1	1223	1	1	28	9422	0	0
12.221	1	2	1223	2	2	28	9422	0	0
12.222	1	1	1223	3	1	28	9422	0	0
12.223	1	2	1223	4	2	28	9422	0	0
12.224	1	1	1223	5	1	28	9422	0	0
12.225	1	2	1223	6	2	28	9422	0	0
12.227	1	1	1223	8	1	28	9422	0	0
12.228	1	2	1223	9	2	28	9422	0	0
12.229	1	1	1223	10	1	28	9422	0	0
12.23	1	2	1224	1	2	28	9422	0	0
12.231	1	1	1224	2	1	28	9422	0	0
12.232	1	2	1224	3	2	28	9422	0	0
12.233	1	1	1224	4	1	28	9422	0	0
12.234	1	2	1224	5	2	28	9422	0	0
12.236	1	1	1224	7	1	28	9422	0	0
12.237	1	2	1224	8	2	28	9422	0	0
12.238	1	1	1224	9	1	28	9422	0	0
12.239	1	2	1224	10	2	28	9422	0	0
12.24	1	1	1225	1	1	28	9422	0	0
12.241	1	2	1225	2	2	28	9422	0	0
12.242	1	1	1225	3	1	28	9422	0	0
12.243	1	2	1225	4	2	28	9422	0	0
12.245	1	1	1225	6	1	28	9422	0	0
12.246	1	2	1225	7	2	28	9422	0	0
12.247	1	1	1225	8	1	28	9422	0	0
12.248	1	2	1225	9	2	28	9422	0	0
12.249	1	1	1225	10	1	28	9422	0	0
12.25	1	2	1226	1	2	28	9422	0	0
12.251	1	1	1226	2	1	28	9422	0	0
12.252	1	2	1226	3	2	28	9422	0	0
12.254	1	1	1226	5	1	28	9422	0	0
12.255	1	2	1226	6	2	28	9422	0	0
12.256	1	1	1226	7	1	28	9422	0	0
12.257	1	2	1226	8	2	28	9422	0	0
12.258	1	1	1226	9	1	28	9422	0	0
12.259	1	2	1226	10	2	28	9422	0	0
12.26	1	1	1227	1	1	28	9422	0	0
12.261	1	2	1227	2	2	28	9422	0	0
12.262	1	1	1227	3	1	28	9422	0	0
12.263	1	2	1227	4	2	28	9422	0	0
12.265	1	1	1227	6	1	28	9422	0	0
12.266	1	2	1227	7	2	28	9422	0	0
12.267	1	1	1227	8	1	28	9422	0	0
12.268	1	2	1227	9	2	28	9422	0	0
12.269	1	1	1227	10	1	28	9422	0	0
12.27	1	2	1228	1	2	28	9422	0	0
12.271	1	1	1228	2	1	28	9422	0	0
12.272	1	2	1228	3	2	28	9422	0	0
12.274	1	1	1228	5	1	28	9422	0	0
12.275	1	2	1228	6	2	28	9422	0	0
12.276	1	1	1228	7	1	28	9422	0	0
12.277	1	2	1228	8	2	28	9422	0	0
12.278	1	1	1228	9	1	28	9422	0	0
12.279	1	2	1228	10	2	28	9422	0	0
12.28	1	1	1229	1	1	28	9422	0	0
12.281	1	2	1229	2	2	28	9422	0	0
12.283	1	1	1229	4	1	28	9422	0	0
12.284	1	2	1229	5	2	28	9422	0	0
12.285	1	1	1229	6	1	28	9422	0	0
12.286	1	2	1229	7	2	28	9422	0	0
12.287	1	1	1229	8	1	28	9422	0	0
12.288	1	2	1229	9	2	28	9422	0	0
12.289	1	1	1229	10	1	28	9422	0	0
12.29	1	2	1230	1	2	28	9422	0	0
12.292	1	1	1230	3	1	28	9422	0	0
12.293	1	2	1230	4	2	28	9422	0	0
12.294	1	1	1230	5	1	28	9422	0	0
12.295	1	2	1230	6	2	28	9422	0	0
12.296	1	1	1230	7	1	28	9422	0	0
12.297	1	2	1230	8	2	28	9422	0	0
12.298	1	1	1230	9	1	28	9422	0	0
12.299	1	2	1230	10	2	28	9422	0	0
12.301	1	1	1231	2	1	28	9422	0	0
12.302	1	2	1231	3	2	28	9422	0	0
12.303	1	1	1231	4	1	28	9422	0	0
12.304	1	2	1231	5	2	28	9422	0	0
12.305	1	1	1231	6	1	28	9422	0	0
12.306	1	2	1231	7	2	28	9422	0	0
12.307	1	1	1231	8	1	28	9422	0	0
12.308	1	2	1231	9	2	28	9422	0	0
12.31	1	1	1232	1	1	28	9422	0	0
12.311	1	2	1232	2	2	28	9422	0	0
12.312	1	1	1232	3	1	28	9422	0	0
12.313	1	2	1232	4	2	28	9422	0	0
12.314	1	1	1232	5	1	28	9422	0	0
12.315	1	2	1232	6	2	28	9422	0	0
12.316	1	1	1232	7	1	28	9422	0	0
12.317	1	2	1232	8	2	28	9422	0	0
12.318	1	1	1232	9	1	28	9422	0	0
12.319	1	2	1232	10	2	28	9422	0	0
12.321	1	1	1233	2	1	28	9422	0	0
12.322	1	2	1233	3	2	28	9422	0	0
12.323	1	1	1233	4	1	28	9422	0	0
12.324	1	2	1233	5	2	28	9422	0	0
12.325	1	1	1233	6	1	28	9422	0	0
12.326	1	2	1233	7	2	28	9422	0	0
12.327	1	1	1233	8	1	28	9422	0	0
12.328	1	2	1233	9	2	28	9422	0	0
12.33	1	1	1234	1	1	28	9422	0	0
12.331	1	2	1234	2	2	28	9422	0	0
12.332	1	1	1234	3	1	28	9422	0	0
12.333	1	2	1234	4	2	28	9422	0	0
12.334	1	1	1234	5	1	28	9422	0	0
12.335	1	2	1234	6	2	28	9422	0	0
12.336	1	1	1234	7	1	28	9422	0	0
12.337	1	2	1234	8	2	28	9422	0	0
12.339	1	1	1234	10	1	28	9422	0	0
12.34	1	2	1235	1	2	28	9422	0	0
12.341	1	1	1235	2	1	28	9422	0	0
12.342	1	2	1235	3	2	28	9422	0	0
12.343	1	1	1235	4	1	28	9422	0	0
12.344	1	2	1235	5	2	28	9422	0	0
12.345	1	1	1235	6	1	28	9422	0	0
12.346	1	2	1235	7	2	28	9422	0	0
12.348	1	1	1235	9	1	28	9422	0	0
12.349	1	2	1235	10	2	28	9422	0	0
12.35	1	1	1236	1	1	28	9422	0	0
12.351	1	2	1236	2	2	28	9422	0	0
12.352	1	1	1236	3	1	28	9422	0	0
12.353	1	2	1236	4	2	28	9422	0	0
12.354	1	1	1236	5	1	28	9422	0	0
12.355	1	2	1236	6	2	28	9422	0	0
12.357	1	1	1236	8	1	28	9422	0	0
12.358	1	2	1236	9	2	28	9422	0	0
12.359	1	1	1236	10	1	28	9422	0	0
12.36	1	2	1237	1	2	28	9422	0	0
12.361	1	1	1237	2	1	28	9422	0	0
12.362	1	2	1237	3	2	28	9422	0	0
12.363	1	1	1237	4	1	28	9422	0	0
12.364	1	2	1237	5	2	28	9422	0	0
12.366	1	1	1237	7	1	28	9422	0	0
12.367	1	2	1237	8	2	28	9422	0	0
12.368	1	1	1237	9	1	28	9422	0	0
12.369	1	2	1237	10	2	28	9422	0	0
12.37	1	1	1238	1	1	28	9422	0	0
12.371	1	2	1238	2	2	28	9422	0	0
12.372	1	1	1238	3	1	28	9422	0	0
12.373	1	2	1238	4	2	28	9422	0	0
12.374	1	1	1238	5	1	28	9422	0	0
12.375	1	2	1238	6	2	28	9422	0	0
12.377	1	1	1238	8	1	28	9422	0	0
12.378	1	2	1238	9	2	28	9422	0	0
12.379	1	1	1238	10	1	28	9422	0	0
12.38	1	2	1239	1	2	28	9422	0	0
12.381	1	1	1239	2	1	28	9422	0	0
12.382	1	2	1239	3	2	28	9422	0	0
12.383	1	1	1239	4	1	28	9422	0	0
12.384	1	2	1239	5	2	28	9422	0	0
12.386	1	1	1239	7	1	28	9422	0	0
12.387	1	2	1239	8	2	28	9422	0	0
12.388	1	1	1239	9	1	28	9422	0	0
12.389	1	2	1239	10	2	28	9422	0	0
12.39	1	1	1240	1	1	28	9422	0	0
12.391	1	2	1240	2	2	28	9422	0	0
12.392	1	1	1240	3	1	28	9422	0	0
12.393	1	2	1240	4	2	28	9422	0	0
12.395	1	1	1240	6	1	28	9422	0	0
12.396	1	2	1240	7	2	28	9422	0	0
12.397	1	1	1240	8	1	28	9422	0	0
12.398	1	2	1240	9	2	28	9422	0	0
12.399	1	1	1240	10	1	28	9422	0	0
12.4	1	2	1241	1	2	28	9422	0	0
12.401	1	1	1241	2	1	28	9422	0	0
12.402	1	2	1241	3	2	28	9422	0	0
12.404	1	1	1241	5	1	28	9422	0	0
12.405	1	2	1241	6	2	28	9422	0	0
12.406	1	1	1241	7	1	28	9422	0	0
12.407	1	2	1241	8	2	28	9422	0	0
12.408	1	1	1241	9	1	28	9422	0	0
12.409	1	2	1241	10	2	28	9422	0	0
12.41	1	1	1242	1	1	28	9422	0	0
12.411	1	2	1242	2	2	28	9422	0	0
12.413	1	1	1242	4	1	28	9422	0	0
12.414	1	2	1242	5	2	28	9422	0	0
12.415	1	1	1242	6	1	28	9422	0	0
12.416	1	2	1242	7	2	28	9422	0	0
12.417	1	1	1242	8	1	28	9422	0	0
12.418	1	2	1242	9	2	28	9422	0	0
12.419	1	1	1242	10	1	28	9422	0	0
12.42	1	2	1243	1	2	28	9422	0	0
12.422	1	1	1243	3	1	28	9422	0	0
12.423	1	2	1243	4	2	28	9422	0	0
12.424	1	1	1243	5	1	28	9422	0	0
12.425	1	2	1243	6	2	28	9422	0	0
12.426	1	1	1243	7	1	28	9422	0	0
12.427	1	2	1243	8	2	28	9422	0	0
12.428	1	1	1243	9	1	28	9422	0	0
12.429	1	2	1243	10	2	28	9422	0	0
12.43	1	1	1244	1	1	28	9422	0	0
12.431	1	2	1244	2	2	28	9422	0	0
12.433	1	1	1244	4	1	28	9422	0	0
12.434	1	2	1244	5	2	28	9422	0	0
12.435	1	1	1244	6	1	28	9422	0	0
12.436	1	2	1244	7	2	28	9422	0	0
12.437	1	1	1244	8	1	28	9422	0	0
12.438	1	2	1244	9	2	28	9422	0	0
12.439	1	1	1244	10	1	28	9422	0	0
12.44	1	2	1245	1	2	28	9422	0	0
12.442	1	1	1245	3	1	28	9422	0	0
12.443	1	2	1245	4	2	28	9422	0	0
12.444	1	1	1245	5	1	28	9422	0	0
12.445	1	2	1245	6	2	28	9422	0	0
12.446	1	1	1245	7	1	28	9422	0	0
12.447	1	2	1245	8	2	28	9422	0	0
12.448	1	1	1245	9	1	28	9422	0	0
12.449	1	2	1245	10	2	28	9422	0	0
12.451	1	1	1246	2	1	28	9422	0	0
12.452	1	2	1246	3	2	28	9422	0	0
12.453	1	1	1246	4	1	28	9422	0	0
12.454	1	2	1246	5	2	28	9422	0	0
12.455	1	1	1246	6	1	28	9422	0	0
12.456	1	2	1246	7	2	28	9422	0	0
12.457	1	1	1246	8	1	28	9422	0	0
12.458	1	2	1246	9	2	28	9422	0	0
12.46	1	1	1247	1	1	28	9422	0	0
12.461	1	2	1247	2	2	28	9422	0	0
12.462	1	1	1247	3	1	28	9422	0	0
12.463	1	2	1247	4	2	28	9422	0	0
12.464	1	1	1247	5	1	28	9422	0	0
12.465	1	2	1247	6	2	28	9422	0	0
12.466	1	1	1247	7	1	28	9422	0	0
12.467	1	2	1247	8	2	28	9422	0	0
12.469	1	1	1247	10	1	28	9422	0	0
12.47	1	2	1248	1	2	28	9422	0	0
12.471	1	1	1248	2	1	28	9422	0	0
12.472	1	2	1248	3	2	28	9422	0	0
12.473	1	1	1248	4	1	28	9422	0	0
12.474	1	2	1248	5	2	28	9422	0	0
12.475	1	1	1248	6	1	28	9422	0	0
12.476	1	2	1248	7	2	28	9422	0	0
12.478	1	1	1248	9	1	28	9422	0	0
12.479	1	2	1248	10	2	28	9422	0	0
12.48	1	1	1249	1	1	28	9422	0	0
12.481	1	2	1249	2	2	28	9422	0	0
12.482	1	1	1249	3	1	28	9422	0	0
12.483	1	2	1249	4	2	28	9422	0	0
12.484	1	1	1249	5	1	28	9422	0	0
12.485	1	2	1249	6	2	28	9422	0	0
12.486	1	1	1249	7	1	28	9422	0	0
12.487	1	2	1249	8	2	28	9422	0	0
12.489	1	1	1249	10	1	28	9422	0	0
12.49	1	2	1250	1	2	28	9422	0	0
12.491	1	1	1250	2	1	28	9422	0	0
12.492	1	2	1250	3	2	28	9422	0	0
12.493	1	1	1250	4	1	28	9422	0	0
12.494	1	2	1250	5	2	28	9422	0	0
12.495	1	1	1250	6	1	28	9422	0	0
12.496	1	2	1250	7	2	28	9422	0	0
12.498	1	1	1250	9	1	28	9422	0	0
12.499	1	2	1250	10	2	28	9422	0	0
12.5	1	1	1251	1	1	28	9422	0	0
12.501	1	2	1251	2	2	28	9422	0	0
